price_before_discount,price_after_discount,%_discount,product_category,rating,num_of_ratings,discription2
"23,099.00 جنيه","21,999.00 جنيه",0.05,television,0 out of 5,0,Samsung سامسونج تليفزيون 55 بوصة كريستال UHD سمارت برسيفر داخلي - موديل UA55DU8000 (2024)
"8,000.00 جنيه","3,399.00 جنيه",0.58,television,4 out of 5,1,"DELL Dell 19 Inch HD LED Monitor, Black – E1920H"
395.00 جنيه,395.00 جنيه,0,television,0 out of 5,0,Senator A10 Plus Digital Satellite Receiver Mini HD
"23,939.00 جنيه","22,352.00 جنيه",0.07,television,4 out of 5,1,Haier هايرجوجل تليفزيون 65 بوصة 4K UHD سمارت - LED مع ريسيفر بلت ان - H65K80EU
"12,990.00 جنيه","12,990.00 جنيه",0,television,0 out of 5,0,"Benq BenQ MOBIUZ Gaming Monitor EX2710S 27"" inch IPS LED Panel 165Hz FHD 99% sRGB HDRi 1ms"
"7,599.00 جنيه","6,699.00 جنيه",0.12,television,0 out of 5,0,"Asus شاشة ألعاب VA279HG Eye Care - 27 بوصة، IPS، دقة عالية كاملة، بدون إطار، 120 هرتز - أسود"
"1,777.00 جنيه","1,777.00 جنيه",0,television,0 out of 5,0,Senator S4040
"1,900.00 جنيه","1,900.00 جنيه",0,television,0 out of 5,0,Nova بْرِيمير
43.00 جنيه,43.00 جنيه,0,television,0 out of 5,0,"صامولة سلك دش اف كونيكتور لتوصيل كابل الطبق مع الريسيفر ، قطعة واحدة"
"10,499.00 جنيه","10,249.00 جنيه",0.02,television,0 out of 5,0,MSI  MP275Q IPS  2560*1440 100HZ 
"20,999.00 جنيه","19,999.00 جنيه",0.05,television,5 out of 5,1,Samsung سامسونج تليفزيون 50 بوصة UHD سمارت برسيفر داخلي - موديل UA50DU8000 (2024)
"1,099.00 جنيه","1,099.00 جنيه",0,television,0 out of 5,0,King Star VIVO 4040 HD Receiver
"15,990.00 جنيه","15,990.00 جنيه",0,television,0 out of 5,0,"Benq MOBIUZ Gaming Monitor EX271Q 27"" IPS LED Panel 180Hz QHD 2K 95% P3 HDR400 1ms, 2 HDMI, 1 DP, 2 USB 3.0 USB C Charger, 3Y "
"1,399.00 جنيه","1,399.00 جنيه",0,television,0 out of 5,0,"Nova Atlas Satellite Receiver 1080P Flash 16M / RAM 1G , WIFI 5G"
"1,700.00 جنيه","1,700.00 جنيه",0,television,0 out of 5,0,Level M9
"6,299.00 جنيه","5,699.00 جنيه",0.1,television,5 out of 5,1,"Fresh TV screen, 32 inches, 32LH122 LED"
325.00 جنيه,325.00 جنيه,0,television,5 out of 5,1,"جراب ريموت كنترول لتليفزيون سامسونج من السيليكون، مضاد للفقدان ومقاوم للصدمات، متوهج لجهاز سامسونج الذكي 4كيه ألترا إتش دى تى فى"
888.00 جنيه,425.00 جنيه,0.52,television,3.7 out of 5,13,Anycast WiFi Display Dongle Receiver For IOS/Android
150.00 جنيه,100.00 جنيه,0.33,television,0 out of 5,0,Huayu ديزج ترومان 4 مخرج
"4,199.00 جنيه","4,199.00 جنيه",0,television,0 out of 5,0,MSI شاشة PRO MP223 E2 HDMI DP مقاس 21.45 بوصة - أسود
900.00 جنيه,599.00 جنيه,0.33,television,0 out of 5,0,ATA ريسيفر ميني اتش دي من ata - ابيض
777.00 جنيه,425.00 جنيه,0.45,television,5 out of 5,1,Mega Sat  Stand TV  From 26-55 Inches Moving
"4,000.00 جنيه","4,000.00 جنيه",0,television,0 out of 5,0,"HP  Screen 19"" Model: P19b G4"
"12,499.00 جنيه","11,499.00 جنيه",0.08,television,0 out of 5,0,"Samsung  32"" Odyssey G5 LS32CG552EMXEG"
"4,899.00 جنيه","4,553.00 جنيه",0.07,television,5 out of 5,1,"Aoc AOC 24B20JH2 23.8"" Inch FHD 100Hz IPS 1ms Monitor"
"5,560.00 جنيه","4,630.00 جنيه",0.17,television,0 out of 5,0,Samsung Monitor 24-inch 75HZ Full HD IPS - Black - (LF24T350FHMXEG)
775.00 جنيه,775.00 جنيه,0,television,3.7 out of 5,3,جهاز ناقل إشارة لجميع أنواع الريموت يصلح للريسيفر
920.00 جنيه,770.00 جنيه,0.16,television,0 out of 5,0,"Eti Tiger 2K Digital Satellite Receiver, Purple - BT-800"
"5,999.00 جنيه","5,199.00 جنيه",0.13,television,0 out of 5,0,"XIAOMI شاشة A24i مقاس 23.8 بوصة IPS، 100 هرتز، 6 مللي ثانية، 7.5 مم، 100 هرتز، تدعم 1.4، شاشة كمبيوتر مثبتة على الحائط - أسود"
"3,100.00 جنيه","3,100.00 جنيه",0,television,0 out of 5,0,STARNET Sega T2 Digital Terrestrial Broadcast
950.00 جنيه,450.00 جنيه,0.53,television,1 out of 5,1,Anycast Airplay WiFi Display Dongle
"55,999.00 جنيه","38,699.00 جنيه",0.31,television,0 out of 5,0,"Samsung  27-Inch Odyssey OLED G6, 2K QHD, Refresh Rate 360Hz"
"12,600.00 جنيه","10,500.00 جنيه",0.17,television,0 out of 5,0,"Samsung Curved Gaming Monitor 32 inch 2k QHD , 165HZ - LS32CG552EMXEG"
"11,408.00 جنيه","11,399.00 جنيه",0.01,television,4 out of 5,1,"Samsung Monitor 27""  LS27CG552EMXEG-165Hz"
"1,000.00 جنيه",435.00 جنيه,0.57,television,3.4 out of 5,12,Truman Truman RECIEVER MINI HD TM 2K - Black
499.00 جنيه,449.00 جنيه,0.1,television,0 out of 5,0,Truman جهاز استقبال الأقمار الصناعية ترومان -1010 ميني بدقة أتش دي  كاملة - أزرق
600.00 جنيه,575.00 جنيه,0.04,television,3 out of 5,1,ATA ريسيفر اتش دي 1080 - ب2 ريموت كنترول
"16,589.00 جنيه","15,399.00 جنيه",0.07,television,0 out of 5,0,Samsung سامسونج تليفزيون 43 بوصة كريستال UHD سمارت برسيفر داخلي - موديل UA43DU7000 (2024)
999.00 جنيه,999.00 جنيه,0,television,4.8 out of 5,4,Astra 9900U HD ميني ريسيفر
"26,249.00 جنيه","24,752.00 جنيه",0.06,television,0 out of 5,0,Haier هاير تليفزيون 65 بوصة 4K UHD سمارت QLED مع ريسيفر بلت ان - اسود - H65S80F
"23,099.00 جنيه","21,999.00 جنيه",0.05,television,0 out of 5,0,Samsung سامسونج تليفزيون 55 بوصة كريستال UHD سمارت برسيفر داخلي - موديل UA55DU8000 (2024)
"8,000.00 جنيه","3,399.00 جنيه",0.58,television,4 out of 5,1,"DELL Dell 19 Inch HD LED Monitor, Black – E1920H"
395.00 جنيه,395.00 جنيه,0,television,0 out of 5,0,Senator A10 Plus Digital Satellite Receiver Mini HD
"23,939.00 جنيه","22,352.00 جنيه",0.07,television,4 out of 5,1,Haier هايرجوجل تليفزيون 65 بوصة 4K UHD سمارت - LED مع ريسيفر بلت ان - H65K80EU
"12,990.00 جنيه","12,990.00 جنيه",0,television,0 out of 5,0,"Benq BenQ MOBIUZ Gaming Monitor EX2710S 27"" inch IPS LED Panel 165Hz FHD 99% sRGB HDRi 1ms"
"7,599.00 جنيه","6,699.00 جنيه",0.12,television,0 out of 5,0,"Asus شاشة ألعاب VA279HG Eye Care - 27 بوصة، IPS، دقة عالية كاملة، بدون إطار، 120 هرتز - أسود"
"1,777.00 جنيه","1,777.00 جنيه",0,television,0 out of 5,0,Senator S4040
"1,900.00 جنيه","1,900.00 جنيه",0,television,0 out of 5,0,Nova بْرِيمير
43.00 جنيه,43.00 جنيه,0,television,0 out of 5,0,"صامولة سلك دش اف كونيكتور لتوصيل كابل الطبق مع الريسيفر ، قطعة واحدة"
"10,499.00 جنيه","10,249.00 جنيه",0.02,television,0 out of 5,0,MSI  MP275Q IPS  2560*1440 100HZ 
"20,999.00 جنيه","19,999.00 جنيه",0.05,television,5 out of 5,1,Samsung سامسونج تليفزيون 50 بوصة UHD سمارت برسيفر داخلي - موديل UA50DU8000 (2024)
"1,099.00 جنيه","1,099.00 جنيه",0,television,0 out of 5,0,King Star VIVO 4040 HD Receiver
"15,990.00 جنيه","15,990.00 جنيه",0,television,0 out of 5,0,"Benq MOBIUZ Gaming Monitor EX271Q 27"" IPS LED Panel 180Hz QHD 2K 95% P3 HDR400 1ms, 2 HDMI, 1 DP, 2 USB 3.0 USB C Charger, 3Y "
"1,399.00 جنيه","1,399.00 جنيه",0,television,0 out of 5,0,"Nova Atlas Satellite Receiver 1080P Flash 16M / RAM 1G , WIFI 5G"
"1,700.00 جنيه","1,700.00 جنيه",0,television,0 out of 5,0,Level M9
"6,299.00 جنيه","5,699.00 جنيه",0.1,television,5 out of 5,1,"Fresh TV screen, 32 inches, 32LH122 LED"
325.00 جنيه,325.00 جنيه,0,television,5 out of 5,1,"جراب ريموت كنترول لتليفزيون سامسونج من السيليكون، مضاد للفقدان ومقاوم للصدمات، متوهج لجهاز سامسونج الذكي 4كيه ألترا إتش دى تى فى"
888.00 جنيه,425.00 جنيه,0.52,television,3.7 out of 5,13,Anycast WiFi Display Dongle Receiver For IOS/Android
150.00 جنيه,100.00 جنيه,0.33,television,0 out of 5,0,Huayu ديزج ترومان 4 مخرج
"4,199.00 جنيه","4,199.00 جنيه",0,television,0 out of 5,0,MSI شاشة PRO MP223 E2 HDMI DP مقاس 21.45 بوصة - أسود
900.00 جنيه,599.00 جنيه,0.33,television,0 out of 5,0,ATA ريسيفر ميني اتش دي من ata - ابيض
777.00 جنيه,425.00 جنيه,0.45,television,5 out of 5,1,Mega Sat  Stand TV  From 26-55 Inches Moving
"4,000.00 جنيه","4,000.00 جنيه",0,television,0 out of 5,0,"HP  Screen 19"" Model: P19b G4"
"12,499.00 جنيه","11,499.00 جنيه",0.08,television,0 out of 5,0,"Samsung  32"" Odyssey G5 LS32CG552EMXEG"
"4,899.00 جنيه","4,553.00 جنيه",0.07,television,5 out of 5,1,"Aoc AOC 24B20JH2 23.8"" Inch FHD 100Hz IPS 1ms Monitor"
"5,560.00 جنيه","4,630.00 جنيه",0.17,television,0 out of 5,0,Samsung Monitor 24-inch 75HZ Full HD IPS - Black - (LF24T350FHMXEG)
775.00 جنيه,775.00 جنيه,0,television,3.7 out of 5,3,جهاز ناقل إشارة لجميع أنواع الريموت يصلح للريسيفر
920.00 جنيه,770.00 جنيه,0.16,television,0 out of 5,0,"Eti Tiger 2K Digital Satellite Receiver, Purple - BT-800"
"5,999.00 جنيه","5,199.00 جنيه",0.13,television,0 out of 5,0,"XIAOMI شاشة A24i مقاس 23.8 بوصة IPS، 100 هرتز، 6 مللي ثانية، 7.5 مم، 100 هرتز، تدعم 1.4، شاشة كمبيوتر مثبتة على الحائط - أسود"
"3,100.00 جنيه","3,100.00 جنيه",0,television,0 out of 5,0,STARNET Sega T2 Digital Terrestrial Broadcast
950.00 جنيه,450.00 جنيه,0.53,television,1 out of 5,1,Anycast Airplay WiFi Display Dongle
"55,999.00 جنيه","38,699.00 جنيه",0.31,television,0 out of 5,0,"Samsung  27-Inch Odyssey OLED G6, 2K QHD, Refresh Rate 360Hz"
"12,600.00 جنيه","10,500.00 جنيه",0.17,television,0 out of 5,0,"Samsung Curved Gaming Monitor 32 inch 2k QHD , 165HZ - LS32CG552EMXEG"
"11,408.00 جنيه","11,399.00 جنيه",0.01,television,4 out of 5,1,"Samsung Monitor 27""  LS27CG552EMXEG-165Hz"
"1,000.00 جنيه",435.00 جنيه,0.57,television,3.4 out of 5,12,Truman Truman RECIEVER MINI HD TM 2K - Black
499.00 جنيه,449.00 جنيه,0.1,television,0 out of 5,0,Truman جهاز استقبال الأقمار الصناعية ترومان -1010 ميني بدقة أتش دي  كاملة - أزرق
600.00 جنيه,575.00 جنيه,0.04,television,3 out of 5,1,ATA ريسيفر اتش دي 1080 - ب2 ريموت كنترول
"16,589.00 جنيه","15,399.00 جنيه",0.07,television,0 out of 5,0,Samsung سامسونج تليفزيون 43 بوصة كريستال UHD سمارت برسيفر داخلي - موديل UA43DU7000 (2024)
999.00 جنيه,999.00 جنيه,0,television,4.8 out of 5,4,Astra 9900U HD ميني ريسيفر
"26,249.00 جنيه","24,752.00 جنيه",0.06,television,0 out of 5,0,Haier هاير تليفزيون 65 بوصة 4K UHD سمارت QLED مع ريسيفر بلت ان - اسود - H65S80F
"23,099.00 جنيه","21,999.00 جنيه",0.05,television,0 out of 5,0,Samsung سامسونج تليفزيون 55 بوصة كريستال UHD سمارت برسيفر داخلي - موديل UA55DU8000 (2024)
"8,000.00 جنيه","3,399.00 جنيه",0.58,television,4 out of 5,1,"DELL Dell 19 Inch HD LED Monitor, Black – E1920H"
395.00 جنيه,395.00 جنيه,0,television,0 out of 5,0,Senator A10 Plus Digital Satellite Receiver Mini HD
"23,939.00 جنيه","22,352.00 جنيه",0.07,television,4 out of 5,1,Haier هايرجوجل تليفزيون 65 بوصة 4K UHD سمارت - LED مع ريسيفر بلت ان - H65K80EU
"12,990.00 جنيه","12,990.00 جنيه",0,television,0 out of 5,0,"Benq BenQ MOBIUZ Gaming Monitor EX2710S 27"" inch IPS LED Panel 165Hz FHD 99% sRGB HDRi 1ms"
"7,599.00 جنيه","6,699.00 جنيه",0.12,television,0 out of 5,0,"Asus شاشة ألعاب VA279HG Eye Care - 27 بوصة، IPS، دقة عالية كاملة، بدون إطار، 120 هرتز - أسود"
"1,777.00 جنيه","1,777.00 جنيه",0,television,0 out of 5,0,Senator S4040
"1,900.00 جنيه","1,900.00 جنيه",0,television,0 out of 5,0,Nova بْرِيمير
43.00 جنيه,43.00 جنيه,0,television,0 out of 5,0,"صامولة سلك دش اف كونيكتور لتوصيل كابل الطبق مع الريسيفر ، قطعة واحدة"
"10,499.00 جنيه","10,249.00 جنيه",0.02,television,0 out of 5,0,MSI  MP275Q IPS  2560*1440 100HZ 
"20,999.00 جنيه","19,999.00 جنيه",0.05,television,5 out of 5,1,Samsung سامسونج تليفزيون 50 بوصة UHD سمارت برسيفر داخلي - موديل UA50DU8000 (2024)
"1,099.00 جنيه","1,099.00 جنيه",0,television,0 out of 5,0,King Star VIVO 4040 HD Receiver
"15,990.00 جنيه","15,990.00 جنيه",0,television,0 out of 5,0,"Benq MOBIUZ Gaming Monitor EX271Q 27"" IPS LED Panel 180Hz QHD 2K 95% P3 HDR400 1ms, 2 HDMI, 1 DP, 2 USB 3.0 USB C Charger, 3Y "
"1,399.00 جنيه","1,399.00 جنيه",0,television,0 out of 5,0,"Nova Atlas Satellite Receiver 1080P Flash 16M / RAM 1G , WIFI 5G"
"1,700.00 جنيه","1,700.00 جنيه",0,television,0 out of 5,0,Level M9
"6,299.00 جنيه","5,699.00 جنيه",0.1,television,5 out of 5,1,"Fresh TV screen, 32 inches, 32LH122 LED"
325.00 جنيه,325.00 جنيه,0,television,5 out of 5,1,"جراب ريموت كنترول لتليفزيون سامسونج من السيليكون، مضاد للفقدان ومقاوم للصدمات، متوهج لجهاز سامسونج الذكي 4كيه ألترا إتش دى تى فى"
888.00 جنيه,425.00 جنيه,0.52,television,3.7 out of 5,13,Anycast WiFi Display Dongle Receiver For IOS/Android
150.00 جنيه,100.00 جنيه,0.33,television,0 out of 5,0,Huayu ديزج ترومان 4 مخرج
"4,199.00 جنيه","4,199.00 جنيه",0,television,0 out of 5,0,MSI شاشة PRO MP223 E2 HDMI DP مقاس 21.45 بوصة - أسود
900.00 جنيه,599.00 جنيه,0.33,television,0 out of 5,0,ATA ريسيفر ميني اتش دي من ata - ابيض
777.00 جنيه,425.00 جنيه,0.45,television,5 out of 5,1,Mega Sat  Stand TV  From 26-55 Inches Moving
"4,000.00 جنيه","4,000.00 جنيه",0,television,0 out of 5,0,"HP  Screen 19"" Model: P19b G4"
"12,499.00 جنيه","11,499.00 جنيه",0.08,television,0 out of 5,0,"Samsung  32"" Odyssey G5 LS32CG552EMXEG"
"4,899.00 جنيه","4,553.00 جنيه",0.07,television,5 out of 5,1,"Aoc AOC 24B20JH2 23.8"" Inch FHD 100Hz IPS 1ms Monitor"
"5,560.00 جنيه","4,630.00 جنيه",0.17,television,0 out of 5,0,Samsung Monitor 24-inch 75HZ Full HD IPS - Black - (LF24T350FHMXEG)
775.00 جنيه,775.00 جنيه,0,television,3.7 out of 5,3,جهاز ناقل إشارة لجميع أنواع الريموت يصلح للريسيفر
920.00 جنيه,770.00 جنيه,0.16,television,0 out of 5,0,"Eti Tiger 2K Digital Satellite Receiver, Purple - BT-800"
"5,999.00 جنيه","5,199.00 جنيه",0.13,television,0 out of 5,0,"XIAOMI شاشة A24i مقاس 23.8 بوصة IPS، 100 هرتز، 6 مللي ثانية، 7.5 مم، 100 هرتز، تدعم 1.4، شاشة كمبيوتر مثبتة على الحائط - أسود"
"3,100.00 جنيه","3,100.00 جنيه",0,television,0 out of 5,0,STARNET Sega T2 Digital Terrestrial Broadcast
950.00 جنيه,450.00 جنيه,0.53,television,1 out of 5,1,Anycast Airplay WiFi Display Dongle
"55,999.00 جنيه","38,699.00 جنيه",0.31,television,0 out of 5,0,"Samsung  27-Inch Odyssey OLED G6, 2K QHD, Refresh Rate 360Hz"
"12,600.00 جنيه","10,500.00 جنيه",0.17,television,0 out of 5,0,"Samsung Curved Gaming Monitor 32 inch 2k QHD , 165HZ - LS32CG552EMXEG"
"11,408.00 جنيه","11,399.00 جنيه",0.01,television,4 out of 5,1,"Samsung Monitor 27""  LS27CG552EMXEG-165Hz"
"1,000.00 جنيه",435.00 جنيه,0.57,television,3.4 out of 5,12,Truman Truman RECIEVER MINI HD TM 2K - Black
499.00 جنيه,449.00 جنيه,0.1,television,0 out of 5,0,Truman جهاز استقبال الأقمار الصناعية ترومان -1010 ميني بدقة أتش دي  كاملة - أزرق
600.00 جنيه,575.00 جنيه,0.04,television,3 out of 5,1,ATA ريسيفر اتش دي 1080 - ب2 ريموت كنترول
"16,589.00 جنيه","15,399.00 جنيه",0.07,television,0 out of 5,0,Samsung سامسونج تليفزيون 43 بوصة كريستال UHD سمارت برسيفر داخلي - موديل UA43DU7000 (2024)
999.00 جنيه,999.00 جنيه,0,television,4.8 out of 5,4,Astra 9900U HD ميني ريسيفر
"26,249.00 جنيه","24,752.00 جنيه",0.06,television,0 out of 5,0,Haier هاير تليفزيون 65 بوصة 4K UHD سمارت QLED مع ريسيفر بلت ان - اسود - H65S80F
"23,099.00 جنيه","21,999.00 جنيه",0.05,television,0 out of 5,0,Samsung سامسونج تليفزيون 55 بوصة كريستال UHD سمارت برسيفر داخلي - موديل UA55DU8000 (2024)
"8,000.00 جنيه","3,399.00 جنيه",0.58,television,4 out of 5,1,"DELL Dell 19 Inch HD LED Monitor, Black – E1920H"
395.00 جنيه,395.00 جنيه,0,television,0 out of 5,0,Senator A10 Plus Digital Satellite Receiver Mini HD
"23,939.00 جنيه","22,352.00 جنيه",0.07,television,4 out of 5,1,Haier هايرجوجل تليفزيون 65 بوصة 4K UHD سمارت - LED مع ريسيفر بلت ان - H65K80EU
"12,990.00 جنيه","12,990.00 جنيه",0,television,0 out of 5,0,"Benq BenQ MOBIUZ Gaming Monitor EX2710S 27"" inch IPS LED Panel 165Hz FHD 99% sRGB HDRi 1ms"
"7,599.00 جنيه","6,699.00 جنيه",0.12,television,0 out of 5,0,"Asus شاشة ألعاب VA279HG Eye Care - 27 بوصة، IPS، دقة عالية كاملة، بدون إطار، 120 هرتز - أسود"
"1,777.00 جنيه","1,777.00 جنيه",0,television,0 out of 5,0,Senator S4040
"1,900.00 جنيه","1,900.00 جنيه",0,television,0 out of 5,0,Nova بْرِيمير
43.00 جنيه,43.00 جنيه,0,television,0 out of 5,0,"صامولة سلك دش اف كونيكتور لتوصيل كابل الطبق مع الريسيفر ، قطعة واحدة"
"10,499.00 جنيه","10,249.00 جنيه",0.02,television,0 out of 5,0,MSI  MP275Q IPS  2560*1440 100HZ 
"20,999.00 جنيه","19,999.00 جنيه",0.05,television,5 out of 5,1,Samsung سامسونج تليفزيون 50 بوصة UHD سمارت برسيفر داخلي - موديل UA50DU8000 (2024)
"1,099.00 جنيه","1,099.00 جنيه",0,television,0 out of 5,0,King Star VIVO 4040 HD Receiver
"15,990.00 جنيه","15,990.00 جنيه",0,television,0 out of 5,0,"Benq MOBIUZ Gaming Monitor EX271Q 27"" IPS LED Panel 180Hz QHD 2K 95% P3 HDR400 1ms, 2 HDMI, 1 DP, 2 USB 3.0 USB C Charger, 3Y "
